timestamp,msg_name,payload,ack,msg_type,uniq_id
13:35:52.540557,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:52.550531,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:52.773977,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:52.774974,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:52.790932,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60700,5,65,0000
13:35:52.791931,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:52.792926,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:52.792926,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:52.793925,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:53.030630,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:53.031630,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:53.033628,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57384,5,65,0000
13:35:53.034621,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60698,5,65,0000
13:35:53.046589,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:53.047586,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:53.048585,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:53.050583,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:53.286780,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:53.287762,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57385,5,65,0000
13:35:53.288742,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60696,5,65,0000
13:35:53.289739,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:53.290736,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:53.291733,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:53.292730,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:53.516904,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:53.516904,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:53.516904,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57386,5,65,0000
13:35:53.543027,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:53.544020,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:53.545017,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:53.546013,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
